👑塔利班 4K直播,#genre#
CCTV3,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8
CCTV4,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226428/index.m3u8
CCTV4,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226007/index.m3u8
CCTV5,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV5+,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
CCTV6,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8
CCTV7,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8
CCTV8,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
CCTV9,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
CCTV10,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8
CCTV11,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225597/index.m3u8
CCTV12,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8
CCTV13,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226011/index.m3u8
CCTV14,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226591/index.m3u8
CCTV15,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225601/index.m3u8
CCTV16,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8
CCTV17,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8
都市频道,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/index.m3u8
影视频道,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/index.m3u8
少儿频道,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226304/index.m3u8
法制频道,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226330/index.m3u8
体育频道,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226398/index.m3u8
宠物频道,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226505/index.m3u8
游戏解说,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226124/index.m3u8
CGTN,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225604/index.m3u8
CGTN纪录,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225602/index.m3u8
CGTN法语,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226520/index.m3u8
CGTN俄语,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226543/index.m3u8
CGTN西班牙语,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226431/index.m3u8
CGTN阿拉伯语,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226517/index.m3u8
中国教育1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225652/index.m3u8
中国教育2 576,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226425/index.m3u8
中国教育4 576,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225783/index.m3u8
东南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8
东方卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225735/index.m3u8
东方卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226345/index.m3u8
吉林卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8
天津卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225740/index.m3u8
天津卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226459/index.m3u8
安徽卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8
山东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8
广东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225613/index.m3u8
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/index.m3u8
江西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8
河北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8
河南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8
浙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225612/index.m3u8
浙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/index.m3u8
海南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8
海南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225639/index.m3u8
深圳卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225739/index.m3u8
深圳卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226313/index.m3u8
湖北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225627/index.m3u8
湖北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226477/index.m3u8
湖南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225610/index.m3u8
湖南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226307/index.m3u8
重庆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226409/index.m3u8
青海卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225628/index.m3u8
青海卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226323/index.m3u8
山西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226392/index.m3u8
宁夏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225632/index.m3u8
宁夏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226454/index.m3u8
甘肃卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225633/index.m3u8
新疆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225635/index.m3u8
西藏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225638/index.m3u8
西藏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226433/index.m3u8
安多卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225659/index.m3u8
云南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226444/index.m3u8
广西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226380/index.m3u8
内蒙古卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226389/index.m3u8
陕西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226457/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8
大湾区卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226442/index.m3u8
辽宁卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226546/index.m3u8
黑莓动画,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8
古装剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225663/index.m3u8
未知卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/index.m3u8
纪实人文,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225738/index.m3u8
惊悚悬疑,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
军事评论,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225668/index.m3u8
爱情喜剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225669/index.m3u8
精品大剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225670/index.m3u8
超级电视剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
炫舞未来,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225719/index.m3u8
泰剧剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225671/index.m3u8
怡伴健康,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225673/index.m3u8
军旅剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8
家庭剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8
中国功夫,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8
农业致富,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225683/index.m3u8
潮妈辣婆,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225685/index.m3u8
超级综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8
超级电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
东北热剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8
欢乐剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8
黑莓电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8
新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226437/index.m3u8
动作电影卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
哈尔滨影视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226552/index.m3u8
哈尔滨生活,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226526/index.m3u8



🥸奥运频道,#genre#
CCTV-奥林匹克,http://59.80.47.113/bktlivecloud-cdn.ysp.cctv.cn/sx/2024083703.m3u8#p3p://108.181.32.169:12221/642610a2000b33ebee0a7d6c26c160b2#p3p://108.181.20.159:31364/632350a5000deee324e2a2bc22a37dd9#P2p://generationnexxxt.com:19806/3bb4c4f6ec8d45db81ede1415820dba0
CCTV-体育赛事,http://59.80.47.113/bktlivecloud-cdn.ysp.cctv.cn/sx/2024078003.m3u8#p3p://108.181.20.159:31364/6323522b0000ad5c24e892c57ad041c7#p3p://108.181.32.169:12221/64260cbc00081417edfb42307c984dd4#P2p://generationnexxxt.com:19806/7ed1624a62004620bfecc83fe0b70935
CCTV-奥运体育,http://59.80.47.113/bktlivecloud-cdn.ysp.cctv.cn/sx/2024078403.m3u8#p3p://108.181.20.159:31364/62c2e10a000954acac332b30611a0e9d#p3p://108.181.32.169:12221/64260cb0000afd53edfb140f10811127#P2p://generationnexxxt.com:19806/38c87f18f93c440594b45fd7de89a768
CCTV-4K超高清,http://59.80.47.113/bktlivecloud-cdn.ysp.cctv.cn/sx/2024081303.m3u8
CCTV-8K超高清,http://59.80.47.113/bktlivecloud-cdn.ysp.cctv.cn/sx/2020603421.m3u8
Mytv-奥运780台,p3p://108.181.32.169:12221/66a4c0bc0005542ecd8ee36d39f22f27 
Mytv-奥运781台,p3p://108.181.32.169:12221/66a4c09f000b82cccd8e73ba4d0108f0 
Mytv-奥运782台,p3p://108.181.32.169:12221/66a4c05a000925a2cd8d659733bf4cbb 
Mytv-奥运783台,p3p://108.181.32.169:12221/66a4c03b000c857ccd8ced5c46fb1f90 
Mytv-奥运784台,p3p://108.181.32.169:12221/66a4c021000ac66ecd8c87597073673e 
Mytv-奥运801台,p3p://108.181.32.169:12221/66a4bfd60004fcaacd8b60e62dba635b 
Mytv-奥运802台,p3p://108.181.32.169:12221/66a4bfb600099372cd8ae5125aa031f2 
Mytv-奥运803台,p3p://108.181.32.169:12221/66a4bf97000685fbcd8a6b32635a6058 
Mytv-奥运804台,p3p://108.181.32.169:12221/66a4bf77000304e3cd89ed4c57d21d09 
Mytv-奥运805台,p3p://108.181.32.169:12221/66a4bf57000ab3dccd89724446374868 
Mytv-奥运806台,p3p://108.181.32.169:12221/66a4bf3800089a25cd88f8a25b4a3937
巴黎奥运开幕式,https://res.cctvnews.cctv.com/video/3005/record/cctv/merge12/126662925810848154051013005/aa9f232ba4be4c49921baae0c27194dd-4.m3u8
TVB奥运开幕式,https://c1.rrcdnbf3.com/video/2024niandi33jiebaliaoyunhuikaimushi/HD/index.m3u8


🥸北京联通,#genre#
CCTV-1HD,http://114.252.227.154:8000/rtp/239.3.1.129:8008
CCTV-2HD,http://114.252.227.154:8000/rtp/239.3.1.60:8084
CCTV-3HD,http://114.252.227.154:8000/rtp/239.3.1.172:8001
CCTV-4HD,http://114.252.227.154:8000/rtp/239.3.1.105:8092
CCTV-5HD,http://114.252.227.154:8000/rtp/239.3.1.173:8001
CCTV5+HD,http://114.252.227.154:8000/rtp/239.3.1.130:8004
CCTV-6HD,http://114.252.227.154:8000/rtp/239.3.1.174:8001
CCTV-7HD,http://114.252.227.154:8000/rtp/239.3.1.61:8104
CCTV-8HD,http://114.252.227.154:8000/rtp/239.3.1.175:8001
CCTV-9HD,http://114.252.227.154:8000/rtp/239.3.1.62:8112
CCTV-10HD,http://114.252.227.154:8000/rtp/239.3.1.63:8116
CCTV-11HD,http://114.252.227.154:8000/rtp/239.3.1.152:8120
CCTV-12HD,http://114.252.227.154:8000/rtp/239.3.1.64:8124
CCTV-13HD,http://114.252.227.154:8000/rtp/239.3.1.124:8128
CCTV-14HD,http://114.252.227.154:8000/rtp/239.3.1.65:8132
CCTV-15HD,http://114.252.227.154:8000/rtp/239.3.1.153:8136
CCTV-16HR,http://114.252.227.154:8000/rtp/239.3.1.183:8001
CCTV-16HD,http://114.252.227.154:8000/rtp/239.3.1.184:8001
CCTV-17HD,http://114.252.227.154:8000/rtp/239.3.1.151:8144
CGTN新闻HD,http://114.252.227.154:8000/rtp/239.3.1.215:4220
CGTN记录HD,http://114.252.227.154:8000/rtp/239.3.1.216:4220
CGTN俄语HD,http://114.252.227.154:8000/rtp/239.3.1.220:4220
CGTN法语HD,http://114.252.227.154:8000/rtp/239.3.1.218:4220
CGTN西班牙语HD,http://114.252.227.154:8000/rtp/239.3.1.217:4220
CGTN阿拉伯语HD,http://114.252.227.154:8000/rtp/239.3.1.219:4220
CCTV4国际欧洲HD,http://114.252.227.154:8000/rtp/239.3.1.213:4220
CCTV4国际美洲HD,http://114.252.227.154:8000/rtp/239.3.1.214:4220
北京卫视HD,http://114.252.227.154:8000/rtp/239.3.1.241:8000
东方卫视HD,http://114.252.227.154:8000/rtp/239.3.1.136:8032
浙江卫视HD,http://114.252.227.154:8000/rtp/239.3.1.137:8036
江苏卫视HD,http://114.252.227.154:8000/rtp/239.3.1.135:8028
湖南卫视HD,http://114.252.227.154:8000/rtp/239.3.1.132:8012
深圳卫视HD,http://114.252.227.154:8000/rtp/239.3.1.134:8020
广东卫视HD,http://114.252.227.154:8000/rtp/239.3.1.142:8048
安徽卫视HD,http://114.252.227.154:8000/rtp/239.3.1.211:8064
天津卫视HD,http://114.252.227.154:8000/rtp/239.3.1.141:1234
重庆卫视HD,http://114.252.227.154:8000/rtp/239.3.1.122:8160
山东卫视HD,http://114.252.227.154:8000/rtp/239.3.1.209:8052
黑龙江视HD,http://114.252.227.154:8000/rtp/239.3.1.133:8016
河北卫视HD,http://114.252.227.154:8000/rtp/239.3.1.148:8072
辽宁卫视HD,http://114.252.227.154:8000/rtp/239.3.1.210:8056
湖北卫视HD,http://114.252.227.154:8000/rtp/239.3.1.138:8044
吉林卫视HD,http://114.252.227.154:8000/rtp/239.3.1.240:8172
贵州卫视HD,http://114.252.227.154:8000/rtp/239.3.1.149:8076
东南卫视HD,http://114.252.227.154:8000/rtp/239.3.1.156:8148
江西卫视HD,http://114.252.227.154:8000/rtp/239.3.1.123:8164
海南卫视,http://114.252.227.154:8000/rtp/239.3.1.45:8304
云南卫视,http://114.252.227.154:8000/rtp/239.3.1.26:8108
兵团卫视,http://114.252.227.154:8000/rtp/239.3.1.144:4120
厦门卫视,http://114.252.227.154:8000/rtp/239.3.1.143:4120
四川卫视,http://114.252.227.154:8000/rtp/239.3.1.29:8288
南方卫视,http://114.252.227.154:8000/rtp/239.3.1.161:8001
宁夏卫视,http://114.252.227.154:8000/rtp/239.3.1.46:8124
山西卫视,http://114.252.227.154:8000/rtp/239.3.1.42:8172
广西卫视,http://114.252.227.154:8000/rtp/239.3.1.39:8300
新疆卫视,http://114.252.227.154:8000/rtp/239.3.1.48:8160
河南卫视,http://114.252.227.154:8000/rtp/239.3.1.27:8128
甘肃卫视,http://114.252.227.154:8000/rtp/239.3.1.49:8188
西藏卫视,http://114.252.227.154:8000/rtp/239.3.1.47:8164
三沙卫视,http://114.252.227.154:8000/rtp/239.3.1.155:4120
陕西卫视,http://114.252.227.154:8000/rtp/239.3.1.41:8140
青海卫视,http://114.252.227.154:8000/rtp/239.3.1.44:8184
内蒙古视,http://114.252.227.154:8000/rtp/239.3.1.43:8176
BRTV新闻HD,http://114.252.227.154:8000/rtp/239.3.1.159:8000
BRTV影视HD,http://114.252.227.154:8000/rtp/239.3.1.158:8000
BRTV文艺HD,http://114.252.227.154:8000/rtp/239.3.1.242:8000
BRTV财经HD,http://114.252.227.154:8000/rtp/239.3.1.116:8000
BRTV生活HD,http://114.252.227.154:8000/rtp/239.3.1.117:8000
BRTV青年HD,http://114.252.227.154:8000/# rtp/239.3.1.118:8000
BRTV科教HD,http://114.252.227.154:8000/rtp/239.3.1.115:8000
BRTV少儿HD,http://114.252.227.154:8000/rtp/239.3.1.189:8000
BRTV纪实HD,http://114.252.227.154:8000/# rtp/239.3.1.243:8000
BRTV纪实[HDR],http://114.252.227.154:8000/# rtp/239.3.1.120:8000
BRTV纪实HD,http://114.252.227.154:8000/# rtp/239.3.1.121:8000
BRTV体育HD,http://114.252.227.154:8000/rtp/239.3.1.243:8000
BRTV国际HD,http://114.252.227.154:8000/rtp/239.3.1.235:8000
爱上4KHD,http://114.252.227.154:8000/rtp/239.3.1.236:2000
4K超清HD,http://114.252.227.154:8000/rtp/239.3.1.249:8001
淘电影HD,http://114.252.227.154:8000/rtp/239.3.1.250:8001
每日影院HD,http://114.252.227.154:8000/# rtp/239.3.1.111:8001
星影,http://114.252.227.154:8000/rtp/239.3.1.94:4120
动作影院,http://114.252.227.154:8000/rtp/239.3.1.92:4120
光影,http://114.252.227.154:8000/rtp/239.3.1.84:4120
喜剧影院,http://114.252.227.154:8000/rtp/239.3.1.91:4120
家庭影院,http://114.252.227.154:8000/rtp/239.3.1.93:4120
精选,http://114.252.227.154:8000/rtp/239.3.1.74:4120
经典电影,http://114.252.227.154:8000/rtp/239.3.1.195:9024
纪实人文HD,http://114.252.227.154:8000/rtp/239.3.1.212:8060
金鹰纪实HD,http://114.252.227.154:8000/rtp/239.3.1.58:8156
风尚生活HD,http://114.252.227.154:8000/# rtp/239.3.1.114:8001
地理,http://114.252.227.154:8000/rtp/239.3.1.71:4120
淘剧场HD,http://114.252.227.154:8000/rtp/239.3.1.95:8001
幸福剧场HD,http://114.252.227.154:8000/# rtp/239.3.1.112:8001
淘娱乐HD,http://114.252.227.154:8000/rtp/239.3.1.100:8001
幸福娱乐HD,http://114.252.227.154:8000/# rtp/239.3.1.113:8001
淘BabyHD,http://114.252.227.154:8000/rtp/239.3.1.238:8001
萌宠TVHD,http://114.252.227.154:8000/rtp/239.3.1.102:8001
中国交通HD,http://114.252.227.154:8000/rtp/239.3.1.188:8001
朝阳融媒HD,http://114.252.227.154:8000/rtp/239.3.1.163:8001
通州融媒HD,http://114.252.227.154:8000/rtp/239.3.1.221:8001
密云电视台HD,http://114.252.227.154:8000/rtp/239.3.1.154:8001
延庆电视台,http://114.252.227.154:8000/rtp/239.3.1.187:8001
房山电视台,http://114.252.227.154:8000/rtp/239.3.1.96:8001
睛彩竞技HD,http://114.252.227.154:8000/rtp/239.3.1.125:8001
睛彩篮球HD,http://114.252.227.154:8000/rtp/239.3.1.126:8001
睛彩羽毛球HD,http://114.252.227.154:8000/rtp/239.3.1.127:8001
睛彩广场舞HD,http://114.252.227.154:8000/rtp/239.3.1.128:8001
茶频道HD,http://114.252.227.154:8000/rtp/239.3.1.165:8001
体育赛事HD,http://114.252.227.154:8000/rtp/239.3.1.157:8176
淘精彩HD,http://114.252.227.154:8000/rtp/239.3.1.178:8001
快乐垂钓HD,http://114.252.227.154:8000/rtp/239.3.1.164:8001
大健康HD,http://114.252.227.154:8000/rtp/239.3.1.251:8001
CETV1HD,http://114.252.227.154:8000/rtp/239.3.1.57:8152
CETV2,http://114.252.227.154:8000/rtp/239.3.1.54:4120
CETV3,http://114.252.227.154:8000/rtp/239.3.1.55:4120
CETV4,http://114.252.227.154:8000/rtp/239.3.1.56:4120
少儿动画,http://114.252.227.154:8000/rtp/239.3.1.199:9000
热播剧场,http://114.252.227.154:8000/rtp/239.3.1.194:9020
解密,http://114.252.227.154:8000/rtp/239.3.1.75:4120
军事,http://114.252.227.154:8000/rtp/239.3.1.76:4120
军旅剧场,http://114.252.227.154:8000/rtp/239.3.1.68:4120
动画,http://114.252.227.154:8000/rtp/239.3.1.80:4120
古装剧场,http://114.252.227.154:8000/rtp/239.3.1.69:4120
台球,http://114.252.227.154:8000/rtp/239.3.1.85:4120
嘉佳卡通,http://114.252.227.154:8000/rtp/239.3.1.147:9268
国学,http://114.252.227.154:8000/rtp/239.3.1.77:4120
城市剧场,http://114.252.227.154:8000/rtp/239.3.1.67:4120
墨宝,http://114.252.227.154:8000/rtp/239.3.1.83:4120
好学生,http://114.252.227.154:8000/rtp/239.3.1.81:4120
山东教育,http://114.252.227.154:8000/rtp/239.3.1.52:4120
戏曲,http://114.252.227.154:8000/rtp/239.3.1.78:4120
收视指南,http://114.252.227.154:8000/rtp/239.3.1.193:8012
早教,http://114.252.227.154:8000/rtp/239.3.1.79:4120
武侠剧场,http://114.252.227.154:8000/rtp/239.3.1.90:4120
武术,http://114.252.227.154:8000/rtp/239.3.1.87:4120
爱生活,http://114.252.227.154:8000/rtp/239.3.1.86:4120
美人,http://114.252.227.154:8000/rtp/239.3.1.73:4120
美妆,http://114.252.227.154:8000/rtp/239.3.1.72:4120
财富天下,http://114.252.227.154:8000/rtp/239.3.1.53:9136
足球,http://114.252.227.154:8000/rtp/239.3.1.89:4120
金鹰卡通,http://114.252.227.154:8000/rtp/239.3.1.51:9252
鉴赏,http://114.252.227.154:8000/rtp/239.3.1.82:4120
音乐现场,http://114.252.227.154:8000/rtp/239.3.1.70:4120
高网,http://114.252.227.154:8000/rtp/239.3.1.88:4120
魅力时尚,http://114.252.227.154:8000/rtp/239.3.1.196:9012


🥸上海电信,#genre#
CCTV1综合,http://58.41.27.144:18888/udp/239.45.3.145:5140
CCTV2财经,http://58.41.27.144:18888/udp/239.45.1.109:5140
CCTV3综艺,http://58.41.27.144:18888/udp/239.45.1.68:5140
CCTV4中文国际,http://58.41.27.144:18888/udp/239.45.0.2:5140
CCTV5体育,http://58.41.27.144:18888/udp/239.45.1.69:5140
CCTV6电影,http://58.41.27.144:18888/udp/239.45.1.70:5140
CCTV7国防军事,http://58.41.27.144:18888/udp/239.45.3.56:5140
CCTV8电视剧,http://58.41.27.144:18888/udp/239.45.1.71:5140
CCTV9记录,http://58.41.27.144:18888/udp/239.45.3.4:5140
CCTV10科教,http://58.41.27.144:18888/udp/239.45.3.8:5140
CCTV11戏曲,http://58.41.27.144:18888/udp/239.45.1.196:5140
CCTV12社会与法,http://58.41.27.144:18888/udp/239.45.3.10:5140
CCTV13新闻,http://58.41.27.144:18888/udp/239.45.1.198:5140
CCTV14少儿,http://58.41.27.144:18888/udp/239.45.3.23:5140
CCTV15音乐,http://58.41.27.144:18888/udp/239.45.1.200:5140
CCTV-17农村农业,http://58.41.27.144:18888/udp/239.45.3.52:5140
CGTN,http://58.41.27.144:18888/udp/239.45.1.194:5140
东方卫视,http://58.41.27.144:18888/udp/239.45.3.146:5140
浙江卫视,http://58.41.27.144:18888/udp/239.45.3.178:5140
江苏卫视,http://58.41.27.144:18888/udp/239.45.3.177:5140
湖南卫视,http://58.41.27.144:18888/udp/239.45.3.228:5140
北京卫视,http://58.41.27.144:18888/udp/239.45.3.229:5140
广东卫视,http://58.41.27.144:18888/udp/239.45.3.230:5140
深圳卫视,http://58.41.27.144:18888/udp/239.45.3.231:5140
黑龙江卫视,http://58.41.27.144:18888/udp/239.45.3.232:5140
山东卫视,http://58.41.27.144:18888/udp/239.45.3.238:5140
湖北卫视,http://58.41.27.144:18888/udp/239.45.3.239:5140
安徽卫视,http://58.41.27.144:18888/udp/239.45.1.120:5140
东南卫视,http://58.41.27.144:18888/udp/239.45.1.121:5140
江西卫视,http://58.41.27.144:18888/udp/239.45.1.122:5140
辽宁卫视,http://58.41.27.144:18888/udp/239.45.1.123:5140
天津卫视,http://58.41.27.144:18888/udp/239.45.1.124:5140
四川卫视,http://58.41.27.144:18888/udp/239.45.1.83:5140
重庆卫视,http://58.41.27.144:18888/udp/239.45.1.84:5140
贵州卫视,http://58.41.27.144:18888/udp/239.45.1.80:5140
海南卫视,http://58.41.27.144:18888/udp/239.45.1.81:5140
河北卫视,http://58.41.27.144:18888/udp/239.45.1.44:5140
宁夏卫视,http://58.41.27.144:18888/udp/239.45.1.213:5140
广西卫视,http://58.41.27.144:18888/udp/239.45.0.5:5140
吉林卫视,http://58.41.27.144:18888/udp/239.45.0.6:5140
山西卫视,http://58.41.27.144:18888/udp/239.45.1.229:5140
青海卫视,http://58.41.27.144:18888/udp/239.45.1.230:5140
西藏卫视,http://58.41.27.144:18888/udp/239.45.1.231:5140
陕西卫视,http://58.41.27.144:18888/udp/239.45.1.232:5140
云南卫视,http://58.41.27.144:18888/udp/239.45.0.4:5140
甘肃卫视,http://58.41.27.144:18888/udp/239.45.1.234:5140
内蒙古卫视,http://58.41.27.144:18888/udp/239.45.1.238:5140
河南卫视,http://58.41.27.144:18888/udp/239.45.0.3:5140
新疆卫视,http://58.41.27.144:18888/udp/239.45.1.116:5140
兵团卫视,http://58.41.27.144:18888/udp/239.45.1.117:5140
三沙卫视,http://58.41.27.144:18888/udp/239.45.1.82:5140
康巴卫视,http://58.41.27.144:18888/udp/239.45.1.251:5140
新闻综合,http://58.41.27.144:18888/udp/239.45.3.209:5140
都市频道,http://58.41.27.144:18888/udp/239.45.3.236:5140
纪实人文,http://58.41.27.144:18888/udp/239.45.3.212:5140
东方影视,http://58.41.27.144:18888/udp/239.45.3.237:5140
第一财经,http://58.41.27.144:18888/udp/239.45.3.211:5140
五星体育,http://58.41.27.144:18888/udp/239.45.3.210:5140
金鹰纪实,http://58.41.27.144:18888/udp/239.45.1.45:5140
金鹰纪实,http://58.41.27.144:18888/udp/239.45.1.45:5140
哈哈炫动,http://58.41.27.144:18888/udp/239.45.1.55:5140
上视外语,http://58.41.27.144:18888/udp/239.45.1.127:5140
都市剧场,http://58.41.27.144:18888/udp/239.45.3.136:5140
欢笑剧场,http://58.41.27.144:18888/udp/239.45.3.196:5140
欢笑剧场（备）,http://58.41.27.144:18888/udp/239.45.1.4:5140
全纪实,http://58.41.27.144:18888/udp/239.45.3.135:5140
金鹰卡通,http://58.41.27.144:18888/udp/239.45.3.118:5140
嘉佳卡通,http://58.41.27.144:18888/udp/239.45.1.48:5140
